CloneID	Chromosome	Start	End	Case1.Ref	Case1.Test	Case2.Ref	Case2.Test	Case3.Ref	Case3.Test
RP11-108L7	10	102666471	102832543	NA	NA	232	207	NA	NA
RP11-155M3	10	102779167	102956803	NA	NA	104	87	333	127
RP11-51A7	10	102874604	103037179	NA	NA	NA	NA	NA	NA
RP11-774C22	10	102984166	103169206	2356	2750	2739	3009	3405	2484
RP11-385K5	10	103121421	103296360	633	704	742	716	NA	NA
RP11-654G17	10	103188949	103374437	442	451	555	597	NA	NA
RP11-619N16	10	103283267	103483028	591	541	1669	1591	683	444
RP11-131P16	10	103421606	103585189	282	307	269	248	499	269
RP11-119L24	10	103543643	103696280	NA	NA	NA	NA	NA	NA
RP11-489E24	10	103568270	103732568	NA	NA	NA	NA	NA	NA
RP11-412G16	10	103736923	103878198	NA	NA	NA	NA	NA	NA
RP11-242B12	10	103889853	104069156	339	319	470	358	704	304
RP11-524L15	10	103987518	104180239	NA	NA	NA	NA	169	79
RP11-346A7	10	104009602	104193782	430	402	539	648	1195	759
RP11-38P1	10	104029238	104147584	275	211	363	264	NA	NA
RP11-2F13	10	104232697	104414392	302	218	NA	NA	746	269
RP11-123L1	10	104400998	104561788	417	374	469	451	1021	523
RP11-24K12	10	104432872	104574689	1073	1131	1341	1345	911	521
RP11-768D3	10	104494801	104637950	1689	1751	1725	1653	2475	1357
RP11-310K2	10	104583696	104818246	972	1159	1279	1320	1247	994
RP11-30F12	10	104807274	104959558	474	433	614	730	680	434
RP11-468J18	10	104813778	104994226	210	206	303	294	232	148
RP11-677L1	10	104854903	105056326	NA	NA	NA	NA	NA	NA
RP11-320K6	10	105148452	105338915	930	773	1147	881	1276	557
RP11-416N2	10	105278915	105485269	NA	NA	NA	NA	NA	NA
RP11-367M7	10	105427275	105610143	576	521	722	678	1095	483
RP11-650K2	10	105572387	105741866	3700	3935	3003	3100	2962	2353
RP11-561B19	10	105726452	105932676	899	693	712	598	1388	619
RP11-795D7	10	105869848	106051057	236	233	NA	NA	NA	NA
RP11-653D19	10	105941789	106115255	1669	1348	1844	1806	3133	1622
RP11-585C13	10	106003118	106214034	1375	1480	1585	1813	1789	1127
RP11-288K13	10	106071153	106214034	2041	2141	2266	2671	2007	1581
RP11-390A19	10	106136275	106330860	1046	1054	1182	1078	1061	540
RP11-153F22	10	106183055	106342456	1460	1507	2071	2404	1873	1065
RP11-389J6	10	106233186	106425686	820	764	635	731	673	345
RP11-46D14	10	106273038	106439578	NA	NA	NA	NA	NA	NA
RP11-165H14	10	106297860	106475647	105	93	136	118	497	150
RP11-137O18	10	106475967	106646032	653	517	682	544	1755	811
RP11-236B2	10	106677682	106819181	268	201	NA	NA	782	405
RP11-165P9	10	106748188	106912787	179	169	162	140	262	136
RP11-180I11	10	106841983	106989942	NA	NA	NA	NA	215	78
RP11-185E11	10	106916148	107083037	NA	NA	NA	NA	NA	NA
RP11-469M2	10	107083330	107233917	NA	NA	481	504	627	318
RP11-384B1	10	107211050	107399728	398	421	454	467	450	306
RP11-45P22	10	107333748	107507454	217	188	324	265	394	193
RP11-510I20	10	107448537	107632044	NA	NA	NA	NA	NA	NA
RP11-282J23	10	107655546	107810282	1741	2070	2084	2416	1296	779
RP11-298H24	10	107810759	107992053	1664	1775	1786	1802	2369	1337
CTD-2022A19	10	107964928	108073191	NA	NA	NA	NA	541	219
RP11-120P7	10	107969338	108110750	131	137	NA	NA	NA	NA
RP11-466H6	10	108051901	108255888	962	1105	1006	1273	488	385
RP11-523M11	10	108216003	108403168	851	858	682	694	1516	911
RP11-578G2	10	108342061	108536528	1424	1480	1589	1850	2027	1131
RP11-485P9	10	108476360	108644807	2804	3363	3591	3778	2428	1825
RP11-111D21	10	108574829	108738304	418	406	543	529	761	372
RP11-349G2	10	108732488	108889144	248	202	NA	NA	388	161
RP11-110H19	10	108801518	108961736	415	331	591	426	1403	489
RP11-120M9	10	108937968	109092535	841	1008	847	1080	744	431
RP11-195F21	10	109020106	109186486	381	378	346	350	669	344
RP11-459G15	10	109128590	109298895	690	598	887	1093	1351	787
RP11-1K24	10	109224678	109374695	609	547	679	630	672	317
RP11-791E22	10	109460088	109630927	293	229	304	311	561	307
RP11-799H24	10	109581642	109743759	172	176	183	193	NA	NA
RP11-632P24	10	109692311	109860650	1564	1900	2117	2213	2644	1869
RP11-468L18	10	109877210	110098626	180	155	218	227	NA	NA
RP11-357J4	10	109977657	110165561	987	874	952	998	1792	1088
RP11-733P21	10	110128628	110316950	451	504	545	559	907	528
RP11-588L21	10	110257909	110457308	924	855	791	1167	NA	NA
RP11-1N11	10	110402189	110582513	565	445	NA	NA	1451	568
RP11-501I17	10	110575154	110777634	NA	NA	558	532	369	173
RP11-589I7	10	110687778	110864770	163	148	154	145	253	123
RP11-328K1	10	110778981	110946478	1174	1174	1455	1358	1101	664
RP11-472L17	10	110869425	111047441	NA	NA	393	339	477	231
RP11-169O16	10	111027201	111171938	NA	NA	NA	NA	NA	NA
RP11-450G4	10	111047670	111251715	506	574	498	556	774	446
RP11-638B5	10	111210304	111395710	210	146	NA	NA	341	206
RP11-624H24	10	111336305	111544230	2719	2900	2137	2649	2188	1955
RP11-781K3	10	111395747	111591424	713	595	522	415	697	363
RP11-734M24	10	111547886	111740545	318	269	320	379	531	280
RP11-1P12	10	111663129	111824295	461	421	515	470	NA	NA
RP11-90J14	10	111767130	111956579	NA	NA	NA	NA	NA	NA
RP11-549L6	10	111915437	112105813	809	1072	677	652	923	616
RP11-525A16	10	112075993	112287330	1087	887	1554	1190	2096	686
RP11-164E11	10	112224478	112408589	NA	NA	NA	NA	NA	NA
RP11-35G19	10	112323652	112499684	100	80	123	131	NA	NA
RP11-241P4	10	112423711	112612383	430	349	661	589	1327	541
RP11-778B10	10	112504490	112707098	NA	NA	89	74	NA	NA
RP11-265L17	10	112505977	112668247	1875	2031	1723	1346	1733	1125
RP11-10B18	10	112642079	112793093	307	328	391	344	482	222
RP11-395B13	10	112699713	112892838	4308	4082	4378	4530	4593	3197
RP11-798F19	10	112784723	112952175	NA	NA	1065	1266	1325	746
RP11-257E5	10	112942241	113099913	6955	7424	7021	8044	6624	5235
RP11-800H23	10	112988610	113189580	846	919	721	752	1028	553
RP11-633M13	10	113220244	113375021	501	696	693	717	516	328
RP11-269L3	10	113323636	113478918	1717	1859	1695	2018	1242	1123
RP11-330J9	10	113420497	113641436	1122	816	1196	1077	1921	824
RP11-27B9	10	113577753	113744528	2051	2143	1544	1708	1456	1078
RP11-634A14	10	113670461	113865049	2307	2370	2759	3451	2021	1363
RP11-426E5	10	113861942	114051349	2071	2348	1808	2248	1585	864
RP11-324O2	10	113987869	114175330	3586	3742	3619	3954	2380	1829
RP11-451K6	10	114099015	114281746	1412	1368	2352	2733	2244	1511
RP11-58C12	10	114162846	114331888	91	100	115	122	NA	NA
RP11-297A11	10	114260837	114488515	341	304	280	294	NA	NA
RP11-733B13	10	114343566	114562243	282	235	299	271	554	220
RP11-450O14	10	114405651	114603564	1884	1831	1077	1106	2708	1678
CTD-2125C11	10	114509331	114529258	800	737	805	704	1057	634
RP11-728E2	10	114562836	114757412	379	281	NA	NA	NA	NA
RP11-466I19	10	114682303	114878030	972	775	1085	978	1676	775
RP11-357H24	10	114874395	115058203	1462	1259	1467	1486	1761	923
RP11-798L17	10	115017772	115200569	2709	2640	2624	3156	1349	727
CTD-2021A13	10	115130629	115306501	690	528	668	609	1676	742
RP11-432O20	10	115170451	115234407	1430	2105	1717	2287	1784	1280
RP11-195A24	10	115234408	115384742	389	303	376	313	796	373
CTD-2275C6	10	115249010	115355825	968	769	1119	1121	1410	624
RP11-382O10	10	115390767	115555888	575	399	607	479	NA	NA
RP11-361G9	10	115554037	115757337	362	445	388	395	NA	NA
RP11-196I15	10	115658800	115841713	NA	NA	NA	NA	NA	NA
RP11-634H24	10	115790775	115949442	4540	4417	4705	5266	5493	3922
RP11-268B7	10	115833958	115996290	3485	3428	3417	3545	4997	3444
RP11-634K5	10	115994387	116165653	2605	2694	2401	2714	2592	1568
RP11-317F20	10	116116186	116283810	508	496	457	442	NA	NA
RP11-762N13	10	116144568	116297728	2355	2310	2215	2472	1677	928
RP11-595O21	10	116268366	116448883	4189	4536	2714	2788	2017	1632
RP11-476A4	10	116419435	116613239	390	264	484	386	NA	NA
RP11-620D7	10	116448660	116637170	1757	1481	1778	1685	1618	886
RP11-206G17	10	116591542	116762958	175	141	NA	NA	404	175
RP11-473N24	10	116679542	116845688	234	158	306	269	NA	NA
RP11-109P10	10	116812837	116959608	293	277	295	284	996	606
RP11-419F14	10	116892986	117084895	1199	1415	1254	1601	813	620
RP11-760J19	10	116928715	117118223	931	935	1084	1251	1733	814
RP11-48L24	10	117302405	117468965	503	601	545	612	1034	655
RP11-454H24	10	117303626	117503302	NA	NA	NA	NA	130	86
RP11-737D12	10	117527909	117676836	2101	2232	1961	2310	2894	2124
RP11-163G8	10	117658106	117814906	619	518	624	525	779	279
RP11-765E16	10	117767041	117970106	769	621	1076	1013	1337	681
RP11-153F10	10	117819000	117887170	1223	1816	1062	1182	1679	1358
RP11-455M18	10	117840423	118017525	779	505	934	671	NA	NA
RP11-376P12	10	117894862	118089561	679	737	695	747	852	546
RP11-506P9	10	117934482	118106243	2207	2706	1986	2452	1452	956
RP11-642J2	10	118021296	118195081	836	876	891	798	990	510
RP11-470K14	10	118128360	118305049	88	78	NA	NA	NA	NA
RP11-655F2	10	118162780	118338660	234	192	271	275	NA	NA
RP11-583N8	10	118211541	118361720	5798	6389	6252	7185	4153	2898
RP11-642P3	10	118242031	118443974	3722	4374	3578	3602	3767	3202
CTD-2016F8	10	118286428	118465354	180	150	262	201	NA	NA
RP11-498B4	10	118336939	118529168	4016	4069	3772	3585	6110	4046
RP11-35N3	10	118415375	118611337	1311	944	1374	989	1313	717
RP11-615P11	10	118590215	118765495	1520	1996	1537	1922	1916	1479
RP11-592D19	10	118702524	118893472	1820	2447	2473	2916	1569	1141
RP11-231K22	10	118787060	118995830	NA	NA	NA	NA	126	65
RP11-501J20	10	118830906	118995830	309	337	527	456	413	306
RP11-613D18	10	118988981	119176131	2759	2671	2517	2824	2263	1910
RP11-776G15	10	119117558	119272296	2264	2245	2150	2128	4949	2949
RP11-577F23	10	119280852	119477782	1155	1044	1183	1134	1231	625
RP11-78F18	10	119422575	119591973	194	177	242	238	538	186
RP11-296L23	10	119528018	119710194	3414	3132	3134	3362	4785	3013
RP11-280F22	10	119639860	119786456	3903	3858	2940	3164	5484	3959
RP11-551C2	10	119739912	119899414	509	448	618	580	735	319
CTD-2330L24	10	119741293	119854299	814	606	947	841	1806	812
CTD-2234N12	10	119781067	119929492	NA	NA	461	404	NA	NA
RP11-188A21	10	119799696	119958695	160	145	263	236	NA	NA
CTD-2035G6	10	119833579	119970740	NA	NA	NA	NA	NA	NA
RP11-114I19	10	119952012	120122591	266	246	215	208	NA	NA
RP11-339C6	10	120084954	120267795	2899	2847	2409	2942	2298	1677
RP11-795K3	10	120225731	120398159	853	591	933	956	675	290
RP11-4L18	10	120307375	120508913	NA	NA	475	434	965	400
CTD-2009O5	10	120356085	120561423	NA	NA	NA	NA	911	354
RP11-566B21	10	120518384	120699928	537	392	NA	NA	497	184
RP11-185B1	10	120625249	120810614	145	126	NA	NA	406	155
RP11-367E10	10	120784478	120980119	887	845	940	883	780	410
RP11-567I21	10	120843943	121070222	703	969	720	695	938	530
RP11-727E4	10	120850074	121053098	2936	3644	2943	3041	2089	1143
RP11-90E6	10	120979505	121160162	224	150	265	243	433	161
RP11-714M16	10	121088268	121281904	527	593	714	673	1139	581
RP11-278I18	10	121222170	121387383	1702	1632	1664	1693	1130	603
RP11-662G24	10	121490548	121680584	419	551	456	426	574	355
RP11-781P14	10	121686066	121843316	5237	5702	5421	6579	2444	1644
RP11-717L13	10	121765054	121963545	2382	2425	2494	3075	2606	2067
RP11-140B17	10	121831518	122017348	452	720	NA	NA	774	469
RP11-254K3	10	121923506	122098857	258	173	425	393	NA	NA
RP11-572P18	10	122039380	122255369	673	748	846	780	1209	550
RP11-657E13	10	122136030	122328999	1863	2061	2056	2030	1520	1087
RP11-113D8	10	122275116	122454905	NA	NA	867	762	1837	878
RP11-313F9	10	122302049	122499951	4892	4798	4669	4911	3405	2241
RP11-18P11	10	122444600	122615299	1691	1828	2145	2126	1598	989
RP11-499E6	10	122574466	122745931	736	756	889	930	884	653
RP11-152I12	10	122709923	122891863	539	465	743	732	901	435
RP11-604B15	10	122847905	123036763	1593	1687	2003	2447	2113	1495
RP11-251P2	10	122860000	123009780	341	287	NA	NA	1148	522
RP11-300A10	10	123166882	123350993	3017	2625	3727	3387	1560	792
RP11-7N4	10	123407405	123552165	451	357	564	449	801	373
RP11-601M19	10	123522476	123727263	1962	1832	1616	1894	3080	2012
RP11-500G22	10	123717915	123830468	NA	NA	154	143	NA	NA
RP11-296H2	10	123908222	124127386	3038	2726	3389	3211	2118	983
RP11-619E4	10	124103531	124311827	990	991	1431	1376	NA	NA
CTD-2014H2	10	124242977	124412872	1161	745	1303	989	2824	1079
RP11-318C4	10	124379457	124561294	4631	4921	5199	5838	2102	1409
RP11-107C16	10	124485503	124637974	1666	1783	1708	1814	3059	2011
RP11-268M21	10	124486202	124637994	2519	2180	2513	2389	4278	2220
RP11-564D11	10	124576470	124787380	1844	2229	NA	NA	NA	NA
RP11-479F7	10	124794077	125006777	249	210	NA	NA	NA	NA
RP13-63P20	10	124872781	125056306	341	387	539	575	426	348
RP11-875I12	10	125011219	125173600	446	404	535	508	NA	NA
RP11-325I21	10	125057945	125242647	4196	4433	4061	4852	4612	2970
RP11-726P7	10	125162541	125357696	6707	6089	6142	6267	6500	3949
RP11-19K12	10	125340004	125509787	2473	2340	2505	2150	1794	720
RP11-133O23	10	125414044	125560398	874	666	1108	1000	2171	1160
RP11-136M19	10	125505448	125666999	786	541	1249	1206	1052	487
RP11-47H10	10	125699910	125916390	4747	5394	5124	4945	4519	3222
RP11-47G11	10	125710218	125859456	831	758	840	827	835	421
RP11-642K1	10	125774647	125856507	2493	2707	3037	3187	3630	2316
RP11-495E24	10	125979292	126140227	673	555	678	570	697	295
RP11-373I12	10	126107864	126269547	NA	NA	1212	1255	1662	1094
RP11-702K2	10	126236132	126455020	3341	3420	3657	3668	3072	2436
RP11-161D5	10	126352795	126540806	146	110	211	169	443	170
RP11-10P15	10	126415168	126557171	386	392	515	581	505	270
RP11-298J20	10	126473810	126655980	1197	1131	1363	1199	1969	1146
RP11-375K2	10	126570811	126746888	1851	1759	1802	2277	1702	1098
RP11-673N19	10	126645452	126812984	3561	3057	3471	3400	5531	3232
CTD-2266N13	10	126671370	126788208	1111	760	1578	1076	NA	NA
RP11-288B9	10	126760668	126937392	2160	1780	2991	2671	2349	1262
RP11-774B4	10	126842059	127009469	2168	2521	1868	1956	1672	846
RP11-25F22	10	126970048	127150224	1656	1748	1669	1638	1320	900
RP11-757F8	10	127085410	127286472	4749	4691	4363	4612	3290	1961
RP11-47L4	10	127211640	127386745	NA	NA	NA	NA	NA	NA
RP11-383C5	10	127278547	127475574	839	762	1203	1436	944	561
RP11-426I20	10	127376394	127541840	1257	1362	1400	1499	1279	689
RP11-634J20	10	127493889	127675465	1489	1653	1674	1898	1506	921
RP11-430K19	10	127607707	127788636	1705	1654	3494	3929	2698	1548
RP11-153O5	10	127747384	127882581	2046	1607	2360	1933	4414	2209
RP11-77K23	10	127834059	128007289	107	87	167	138	202	71
RP11-460O24	10	127977081	128150709	1106	821	1374	1300	1318	514
RP11-503I21	10	128116703	128319211	1492	1390	1300	1848	1894	1121
RP11-778K21	10	128172416	128349027	1605	1445	1681	1730	1838	899
RP11-7O17	10	128335445	128529310	632	531	763	676	799	301
RP11-540F8	10	128406041	128594436	1762	1698	1749	2047	647	341
RP11-223P11	10	128657820	128813658	NA	NA	NA	NA	1398	518
CTD-2325N13	10	128681358	128787784	1075	774	1460	1366	1764	778
RP11-232H2	10	128838514	129020598	457	376	638	472	NA	NA
CTD-2315H22	10	128955814	129077639	868	1030	1496	1232	1181	706
RP11-229C15	10	128961549	129131555	NA	NA	NA	NA	NA	NA
RP11-116C8	10	128970385	129037657	2430	2638	2928	3313	2097	1643
RP13-633I5	10	128994969	129148667	854	918	1093	1149	863	558
CTD-2320P1	10	129052178	129139182	1030	781	NA	NA	1278	648
RP11-317I13	10	129057100	129245280	1488	1758	1771	2069	1618	818
CTD-2360K14	10	129066631	129233461	603	442	668	642	1262	618
RP11-600L5	10	129142917	129186754	134	180	NA	NA	NA	NA
RP11-340L9	10	129206348	129375357	5011	5002	5101	5442	5035	3450
RP11-796E3	10	129296058	129489855	NA	NA	254	229	NA	NA
RP11-360C11	10	129370959	129565705	298	243	328	332	366	129
RP11-765E23	10	129504637	129697948	561	592	772	699	NA	NA
RP11-451B5	10	129620434	129790265	1139	1111	1122	967	1019	482
RP11-150P11	10	129787362	129986649	294	227	425	291	749	318
RP11-345I21	10	129858124	130052128	2061	2254	2193	2115	1813	1203
RP11-264E18	10	129933124	130095118	2670	3041	2584	2951	2932	2099
RP11-336A2	10	130039693	130247750	3187	3393	3665	4208	2880	1824
RP11-586A18	10	130142810	130314361	417	310	505	419	716	253
RP11-431J22	10	130224964	130402478	954	1006	NA	NA	1028	524
RP11-8D22	10	130325185	130493639	521	410	652	563	1030	518
RP11-279K10	10	130397740	130580107	7387	8043	8045	8897	5098	3375
RP11-317C21	10	130480536	130704956	2897	2768	3069	3136	4717	2759
RP11-452H13	10	130560061	130751351	2627	2546	2729	2471	4231	2611
RP11-612L19	10	130670488	130827873	7045	6602	6616	6485	4185	3350
RP11-693I16	10	130748467	130913664	3189	3212	3053	3368	2713	2243
RP11-396A24	10	130769136	130952866	2368	2689	3001	3388	3411	1689
RP11-778E22	10	130808301	130992008	488	414	424	396	532	286
RP11-172G12	10	130936824	131082451	2287	2082	2915	3419	2120	1301
RP11-583E19	10	130997083	131190291	3421	3926	3638	4492	3099	1648
RP11-153D15	10	131083401	131270295	380	313	506	468	728	247
RP11-624C18	10	131089755	131240265	1706	1611	2294	2544	2503	1969
RP11-791P13	10	131178679	131373273	3225	3656	3918	4036	3203	1674
RP11-775K12	10	131291729	131494322	5550	5813	6417	7497	4936	3082
RP11-357M20	10	131368747	131562096	303	260	NA	NA	424	162
RP11-8K5	10	131500713	131698871	213	137	NA	NA	544	183
RP11-343L20	10	131635728	131836090	1038	869	1413	1212	1476	805
RP11-442B6	10	131755928	131948199	797	786	1812	1738	2232	1392
RP11-432N6	10	131884821	132122405	NA	NA	NA	NA	NA	NA
RP11-139I20	10	131987263	132157685	1821	1803	2217	2522	1999	1578
RP11-728M12	10	132121744	132287752	5178	5831	7132	8117	4058	2658
RP11-599O13	10	132233241	132421789	8350	9338	7919	8512	9426	8094
RP11-165N2	10	132296227	132473339	406	305	NA	NA	1565	706
RP11-589O19	10	132382578	132569187	1532	1673	1757	1927	1986	1167
RP11-321J5	10	132522556	132743934	3277	3497	4160	4051	2251	1276
RP11-410B4	10	132891454	133062922	612	397	755	556	NA	NA
CTD-2411I11	10	133296320	133413620	NA	NA	NA	NA	389	145
RP11-687J8	10	133323372	133519235	963	689	1235	1138	2096	1067
RP11-733P18	10	133323663	133510242	634	406	832	678	911	444
RP11-77F5	10	133577550	133745472	798	824	751	610	708	504
RP11-605B17	10	133606583	133767275	3215	3092	2012	1937	1971	1216
CTD-2215D15	10	133697142	133762789	236	171	247	179	NA	NA
RP11-797M6	10	133793429	133964615	276	219	367	284	558	282
RP11-681N13	10	133900002	134056291	542	485	919	814	NA	NA
RP11-273H7	10	133950042	134082792	973	1101	1249	1227	995	501
RP13-484I13	10	134032543	134145535	366	419	NA	NA	407	234
RP11-652O23	10	134105206	134266299	2971	2944	3370	3592	2278	1826
RP11-47G15	10	134107869	134277098	206	224	229	229	435	191
RP11-594C3	10	134187096	134335517	1888	1580	1876	1864	2454	1479
RP13-502M1	10	134199435	134369923	918	770	1259	1150	1800	1131
RP11-500B2	10	134231282	134369923	596	443	NA	NA	NA	NA
RP11-400C15	10	134292262	134534449	865	685	1110	862	1640	934
RP11-692I8	10	134312216	134515460	428	415	596	506	654	363
RP11-33G5	10	134407230	134534449	126	106	210	149	NA	NA
RP11-663K10	10	134425035	134603820	396	376	626	525	738	297
RP13-137A17	10	134529437	134669886	108	96	NA	NA	NA	NA
RP11-466F21	10	134791894	135070617	2204	2467	2985	2607	1908	1379
RP13-520O22	10	134845981	135023132	126	151	182	170	NA	NA
RP11-319M21	10	134864094	134970049	177	207	275	287	212	115
RP11-448I7	10	135003945	135115026	586	663	919	857	431	281
RP11-620A20	10	135092553	135251254	1745	1893	2565	2535	1331	1118
RP11-106C7	10	135167444	135309273	NA	NA	NA	NA	NA	NA
RP11-1065F16	10	135283158	135393628	172	155	226	231	223	138
RP11-182E22	11	74445	146316	NA	NA	NA	NA	NA	NA
RP11-240G10	11	158474	302306	288	318	NA	NA	1061	717
RP11-326C3	11	202676	338916	154	151	NA	NA	199	118
RP11-412M16	11	499205	621026	664	985	NA	NA	509	470
RP11-63A7	11	621027	748602	251	329	407	336	438	348
RP11-596I23	11	799019	928308	109	116	NA	NA	NA	NA
RP11-401C19	11	895097	1016640	102	100	NA	NA	NA	NA
RP11-474J21	11	959785	1119167	1449	2010	2726	2317	676	487
RP11-683K5	11	1213282	1306139	938	1111	1274	1560	1344	1063
CTD-2013K8	11	1270106	1514525	1581	2319	2697	2627	1121	1206
RP11-721I12	11	1341557	1457557	294	387	602	494	463	350
RP13-583J20	11	1374763	1507270	265	340	449	465	312	201
RP11-295K3	11	1585407	1785280	935	1112	1399	1426	869	632
RP11-652F20	11	1647729	1795184	337	350	434	504	NA	NA
RP11-650O21	11	2057306	2166258	1094	1597	1123	1239	733	516
RP11-266C23	11	2197942	2372103	1419	2053	2004	1970	936	948
RP11-72D6	11	2468107	2627269	1612	2076	2324	2402	1132	1241
RP11-583A17	11	2524578	2699943	1030	1250	1519	1566	665	715
RP11-774H9	11	2627884	2835499	457	401	560	497	506	296
RP11-699D10	11	2805090	3022051	2034	3157	2694	3336	1673	1583
RP11-494F4	11	2846346	2941793	173	172	318	219	NA	NA
RP11-639L12	11	2957225	3117021	214	322	NA	NA	NA	NA
RP11-1146B5	11	3016746	3183753	216	266	369	361	296	193
RP11-487F3	11	3152876	3325516	2370	4163	3000	3024	1573	1515
RP11-650F7	11	3297780	3455204	NA	NA	739	586	560	252
RP11-23J21	11	3340446	3526914	1331	1551	3119	3365	2353	1169
RP11-445O20	11	3480523	3685290	661	1035	1184	1485	1135	799
RP11-120E20	11	3573460	3758005	1238	1760	1106	1007	479	409
RP11-775G13	11	3586151	3764657	510	588	896	798	690	370
RP11-366M8	11	3658031	3853872	1145	1779	2029	1961	1310	1169
RP11-455N14	11	3800721	3965192	790	1127	826	978	398	392
RP11-699P15	11	3930408	4099388	1157	1660	1818	2263	751	925
RP11-366N21	11	4053103	4286839	1432	2246	1848	2129	707	679
RP11-497E22	11	4247183	4438051	1636	2948	3413	3449	1308	950
RP11-36K1	11	4402211	4575105	1246	2057	1802	2171	780	836
RP11-434C12	11	4507470	4692916	2363	4773	3446	4100	1698	1530
RP11-175I11	11	4629577	4781466	3354	6022	4021	4943	1667	1708
RP11-309J20	11	4732593	4945432	696	1009	1215	1971	493	381
RP11-663B23	11	4866221	5040470	1199	1814	1548	1951	NA	NA
RP11-534K22	11	4944652	5115828	518	1061	937	1157	461	428
